id,order_time,total_amount,cashier
36363,2025-11-09 19:41:25,42.12,3
36364,2025-11-09 11:04:45,34.53,2
36365,2025-11-09 16:28:32,16.47,5
36366,2025-11-09 13:28:26,66.07,5
36367,2025-11-09 11:25:49,15.67,2
36368,2025-11-09 13:32:19,25.35,3
36369,2025-11-09 19:11:02,14.97,3
36370,2025-11-09 16:37:13,50.00,5
36371,2025-11-09 20:30:29,50.20,3
36372,2025-11-09 12:18:47,41.02,2
36373,2025-11-09 17:37:36,61.08,5
36374,2025-11-09 19:11:14,19.76,5
36375,2025-11-09 13:58:20,39.82,5
36376,2025-11-09 20:34:17,4.99,3
36377,2025-11-09 14:25:46,30.14,5
36378,2025-11-09 09:16:02,59.48,5
36379,2025-11-09 16:10:09,9.78,3
36380,2025-11-09 09:36:01,51.10,2
36381,2025-11-09 09:14:57,61.08,3
36382,2025-11-09 19:52:48,21.16,5
36383,2025-11-09 06:21:45,5.19,3
36384,2025-11-09 14:33:15,41.12,5
36385,2025-11-09 18:57:59,51.40,5
36386,2025-11-09 19:02:09,35.73,3
36387,2025-11-09 12:52:00,31.24,5
36388,2025-11-09 21:19:00,29.94,5
36389,2025-11-09 14:03:19,44.51,3
36390,2025-11-09 18:24:45,41.32,5
36391,2025-11-09 13:55:36,30.74,2
36392,2025-11-09 15:47:54,39.92,5
36393,2025-11-09 10:03:27,14.97,3
36394,2025-11-09 07:59:38,14.97,3
36395,2025-11-09 12:25:54,40.52,3
36396,2025-11-09 15:44:09,20.36,3
36397,2025-11-09 14:13:44,44.11,3
36398,2025-11-09 18:54:37,34.83,3
36399,2025-11-09 19:58:06,40.02,3
36400,2025-11-09 19:16:52,14.97,3
36401,2025-11-09 13:36:13,44.21,5
36402,2025-11-09 12:32:36,10.38,2
36403,2025-11-09 12:13:51,45.91,3
36404,2025-11-09 12:56:54,41.72,3
36405,2025-11-09 16:09:33,49.70,2
36406,2025-11-09 10:26:16,30.24,3
36407,2025-11-09 15:19:55,35.23,5
36408,2025-11-09 19:24:12,25.85,2
36409,2025-11-09 19:47:39,19.86,3
36410,2025-11-09 18:09:54,24.75,5
36411,2025-11-09 19:31:59,10.18,3
36412,2025-11-09 18:39:15,45.81,5
36413,2025-11-09 15:09:29,29.94,5
36414,2025-11-09 13:04:00,46.11,2
36415,2025-11-09 10:18:13,20.56,3
36416,2025-11-09 20:11:16,41.22,5
36417,2025-11-09 13:39:09,30.54,3
36418,2025-11-09 17:37:55,14.97,3
36419,2025-11-09 13:16:26,25.65,5
36420,2025-11-09 12:50:37,45.31,3
36421,2025-11-09 17:12:58,30.84,2
36422,2025-11-09 08:38:06,55.69,2
36423,2025-11-09 13:35:05,50.80,3
36424,2025-11-09 13:39:34,24.75,2
36425,2025-11-09 14:29:58,34.83,2
36426,2025-11-09 14:04:03,30.24,5
36427,2025-11-09 13:22:53,24.45,3
36428,2025-11-09 08:50:44,50.20,5
36429,2025-11-09 19:29:17,24.55,2
36430,2025-11-09 19:18:34,29.94,3
36431,2025-11-09 14:04:35,19.76,2
36432,2025-11-09 16:25:15,30.64,5
36433,2025-11-09 18:16:53,39.22,2
36434,2025-11-09 19:25:09,20.46,3
36435,2025-11-09 17:11:09,9.98,3
36436,2025-11-09 14:59:47,9.78,5
36437,2025-11-09 16:59:55,25.85,2
36438,2025-11-09 16:25:53,21.16,3
36439,2025-11-09 09:32:42,29.94,5
36440,2025-11-09 20:15:43,15.27,2
36441,2025-11-09 09:40:17,4.99,2
36442,2025-11-09 06:58:40,34.53,3
36443,2025-11-09 19:12:49,15.17,5
36444,2025-11-09 10:01:32,14.97,3
36445,2025-11-09 10:26:42,60.48,3
36446,2025-11-09 15:52:30,40.12,2
36447,2025-11-09 15:07:45,46.01,5
36448,2025-11-09 06:05:54,19.96,3
36449,2025-11-09 18:15:51,20.36,3
36450,2025-11-09 06:56:01,9.98,3
36451,2025-11-09 10:19:40,52.80,5
36452,2025-11-09 15:12:35,10.08,2
36453,2025-11-09 13:03:39,15.47,2
36454,2025-11-09 11:10:05,9.78,3
36455,2025-11-09 19:47:27,44.41,2
36456,2025-11-09 17:06:03,35.33,2
36457,2025-11-09 19:59:14,19.96,2
36458,2025-11-09 09:58:43,35.63,5
36459,2025-11-09 19:20:30,30.84,5
36460,2025-11-09 20:08:50,4.79,3
36461,2025-11-09 16:02:44,36.33,5
36462,2025-11-09 14:48:28,55.79,2
36463,2025-11-09 12:21:46,50.70,5
36464,2025-11-09 20:33:49,50.70,2
36465,2025-11-09 10:13:30,19.86,2
36466,2025-11-09 11:37:01,40.82,5
36467,2025-11-09 13:45:54,58.48,5
36468,2025-11-09 00:51:43,9.78,3
36469,2025-11-09 18:06:54,39.52,5
36470,2025-11-09 03:52:22,20.16,5
36471,2025-11-09 12:39:06,39.42,5
36472,2025-11-09 15:57:20,45.41,5
36473,2025-11-09 14:45:51,51.50,2
36474,2025-11-09 14:07:41,31.74,5
36475,2025-11-09 21:17:00,5.09,5
36476,2025-11-09 19:51:39,19.96,3
36477,2025-11-09 17:59:18,45.81,3
36478,2025-11-09 03:48:54,14.87,3
36479,2025-11-09 19:37:59,20.36,5
36480,2025-11-09 17:56:14,40.72,3
36481,2025-11-09 18:21:10,9.98,2
36482,2025-11-09 13:03:51,10.98,5
36483,2025-11-09 21:28:28,50.30,2
36484,2025-11-09 11:59:39,41.52,5
36485,2025-11-09 17:04:36,40.12,5
36486,2025-11-09 12:20:04,40.12,2
36487,2025-11-09 20:05:14,40.52,2
36488,2025-11-09 13:13:25,9.98,5
36489,2025-11-09 14:12:40,39.42,5
36490,2025-11-09 11:37:44,25.85,3
36491,2025-11-09 17:49:00,35.33,3
36492,2025-11-09 12:24:04,39.92,3
36493,2025-11-09 13:40:24,50.60,2
36494,2025-11-09 14:03:10,24.65,3
36495,2025-11-09 14:10:20,55.09,2
36496,2025-11-09 14:06:55,5.49,3
36497,2025-11-09 10:49:36,40.42,3
36498,2025-11-09 13:33:17,49.20,3
36499,2025-11-09 19:18:24,24.35,2
36500,2025-11-09 17:11:28,25.15,3
36501,2025-11-09 02:01:50,59.88,5
36502,2025-11-09 11:59:26,24.55,2
36503,2025-11-09 18:38:12,35.83,3
36504,2025-11-09 19:10:12,24.75,2
36505,2025-11-09 19:56:31,44.01,3
36506,2025-11-09 13:07:56,45.21,2
36507,2025-11-09 15:03:51,49.80,5
36508,2025-11-09 14:44:29,19.96,2
36509,2025-11-09 09:05:09,55.49,2
36510,2025-11-09 14:17:09,4.89,3
36511,2025-11-09 09:19:09,15.57,3
36512,2025-11-09 13:15:36,14.97,2
36513,2025-11-09 17:50:07,16.47,2
36514,2025-11-09 21:07:11,31.54,2
36515,2025-11-09 17:25:06,35.73,3
36516,2025-11-09 12:25:46,14.97,5
36517,2025-11-09 19:44:27,45.61,3
36518,2025-11-09 09:53:26,51.00,2
36519,2025-11-09 11:21:27,35.63,5
36520,2025-11-09 13:05:58,45.91,5
36521,2025-11-09 12:25:08,40.32,2
36522,2025-11-09 15:21:44,9.78,2
36523,2025-11-09 12:49:52,40.72,2
36524,2025-11-09 20:10:38,35.93,5
36525,2025-11-09 10:51:23,20.06,3
36526,2025-11-09 13:06:52,9.58,2
36527,2025-11-09 16:38:50,35.53,3
36528,2025-11-09 15:29:42,5.09,5
36529,2025-11-09 07:13:12,24.85,5
36530,2025-11-09 13:03:25,31.24,3
36531,2025-11-09 14:25:17,51.20,5
36532,2025-11-09 17:49:11,20.76,2
36533,2025-11-09 18:54:22,10.38,5
36534,2025-11-09 08:45:23,40.42,3
36535,2025-11-09 13:30:57,24.45,3
36536,2025-11-09 08:19:08,59.78,3
36537,2025-11-09 16:31:14,35.83,2
36538,2025-11-09 14:20:30,9.88,3
36539,2025-11-09 09:38:43,24.65,3
36540,2025-11-09 16:16:19,31.74,3
36541,2025-11-09 20:12:24,14.97,5
36542,2025-11-09 09:55:01,46.11,3
36543,2025-11-09 09:34:05,50.90,2
36544,2025-11-09 09:21:46,30.64,3
36545,2025-11-09 19:24:55,24.75,2
36546,2025-11-09 12:40:21,30.44,3
36547,2025-11-09 12:08:12,45.41,3
36548,2025-11-09 10:11:51,36.83,5
36549,2025-11-09 18:44:26,31.44,3
36550,2025-11-09 10:38:10,52.00,2
36551,2025-11-09 13:04:54,20.46,3
36552,2025-11-09 06:21:00,4.99,3
36553,2025-11-09 18:05:45,35.23,3
36554,2025-11-09 01:11:14,20.86,5
36555,2025-11-09 16:41:37,55.29,3
36556,2025-11-09 19:10:34,41.12,3
36557,2025-11-09 12:32:08,50.50,5
36558,2025-11-09 17:55:15,25.95,5
36559,2025-11-09 05:43:51,30.24,5
36560,2025-11-09 12:44:09,14.97,5
36561,2025-11-09 06:58:45,30.64,2
36562,2025-11-09 03:07:59,14.67,3
36563,2025-11-09 10:58:02,9.98,3
36564,2025-11-09 13:49:39,9.78,2
36565,2025-11-09 11:04:20,48.90,5
36566,2025-11-09 12:25:53,54.39,2
36567,2025-11-09 16:48:34,9.88,3
36568,2025-11-09 12:31:42,15.57,2
36569,2025-11-09 19:45:20,35.33,3
36570,2025-11-09 15:42:39,14.77,5
36571,2025-11-09 16:47:22,34.93,2
36572,2025-11-09 13:21:01,75.45,2
36573,2025-11-09 12:57:22,5.19,3
36574,2025-11-09 19:24:56,16.47,3
36575,2025-11-09 12:29:13,60.68,5
36576,2025-11-09 12:13:08,46.11,5
36577,2025-11-09 18:38:11,20.26,5
36578,2025-11-09 18:34:33,40.52,5
36579,2025-11-09 17:10:55,34.63,3
36580,2025-11-09 03:01:44,35.73,2
36581,2025-11-09 19:19:26,19.96,2
36582,2025-11-09 13:29:05,10.58,5
36583,2025-11-09 12:54:41,25.55,3
36584,2025-11-09 14:37:25,29.94,2
36585,2025-11-09 10:03:27,24.55,3
36586,2025-11-09 14:23:01,40.72,3
36587,2025-11-09 18:26:45,36.13,2
36588,2025-11-09 13:08:58,42.72,2
36589,2025-11-09 10:20:57,14.67,3
36590,2025-11-09 11:39:32,19.86,2
36591,2025-11-09 19:43:51,4.89,3
36592,2025-11-09 02:02:30,29.34,5
36593,2025-11-09 14:44:46,14.67,3
36594,2025-11-09 11:10:01,9.58,3
36595,2025-11-09 11:10:53,30.34,5
36596,2025-11-09 13:52:29,46.01,2
36597,2025-11-09 14:25:32,40.82,5
36598,2025-11-09 12:38:57,30.44,3
36599,2025-11-09 10:05:45,39.92,2
36600,2025-11-09 08:41:57,4.89,2
36601,2025-11-09 10:00:20,42.02,5
36602,2025-11-09 17:27:57,30.24,2
36603,2025-11-09 17:56:15,45.81,2
36604,2025-11-09 14:06:38,45.21,3
36605,2025-11-09 16:08:35,29.64,2
36606,2025-11-09 15:58:52,24.45,3
36607,2025-11-09 13:44:03,20.26,2
36608,2025-11-09 18:32:45,15.67,5
36609,2025-11-09 14:01:09,55.29,2
36610,2025-11-09 09:36:38,53.69,3
36611,2025-11-09 09:29:30,24.45,3
36612,2025-11-09 20:24:58,9.78,3
36613,2025-11-09 14:01:08,20.16,2
36614,2025-11-09 09:10:34,14.67,2
36615,2025-11-09 17:39:34,42.42,5
36616,2025-11-09 11:44:11,45.61,2
36617,2025-11-09 12:35:43,34.83,3
36618,2025-11-09 10:48:03,45.21,5
36619,2025-11-09 17:04:37,44.51,3
36620,2025-11-09 16:51:21,9.78,2
36621,2025-11-09 14:20:35,45.71,2
36622,2025-11-09 14:38:43,10.58,5
36623,2025-11-09 14:52:15,34.83,3
36624,2025-11-09 18:35:33,29.54,5
36625,2025-11-09 10:17:40,45.21,3
36626,2025-11-09 16:27:30,20.46,5
36627,2025-11-09 10:41:56,44.11,5
36628,2025-11-09 17:14:46,46.01,5
36629,2025-11-09 19:17:02,20.16,3
36630,2025-11-09 11:59:29,25.75,2
36631,2025-11-09 09:28:51,29.94,3
36632,2025-11-09 19:12:25,15.87,3
36633,2025-11-09 13:49:44,55.69,5
36634,2025-11-09 22:32:55,44.51,5
36635,2025-11-09 05:20:56,20.46,2
36636,2025-11-09 06:43:59,61.98,3
36637,2025-11-09 17:50:06,15.87,5
36638,2025-11-09 18:37:48,25.25,3
36639,2025-11-09 12:29:26,29.24,2
36640,2025-11-09 21:04:41,16.47,2
36641,2025-11-09 21:59:32,15.07,3
36642,2025-11-09 10:34:04,49.80,5
36643,2025-11-09 17:18:24,24.25,5
36644,2025-11-09 12:19:00,10.08,2
36645,2025-11-09 17:50:46,45.21,3
36646,2025-11-09 19:17:40,30.54,2
36647,2025-11-09 18:45:30,4.99,2
36648,2025-11-09 20:06:11,46.21,3
36649,2025-11-09 13:41:23,50.30,2
36650,2025-11-09 19:39:27,59.88,2
36651,2025-11-09 17:31:26,19.76,2
36652,2025-11-09 18:31:19,10.18,2
36653,2025-11-09 18:33:58,40.62,2
36654,2025-11-09 09:29:53,29.94,5
36655,2025-11-09 09:45:22,15.87,5
36656,2025-11-09 21:26:03,14.97,3
36657,2025-11-09 12:38:02,51.00,2
36658,2025-11-09 11:35:39,46.41,2
36659,2025-11-09 07:39:50,10.58,3
36660,2025-11-09 12:28:39,35.03,3
36661,2025-11-09 17:27:57,20.76,2
36662,2025-11-09 12:31:59,40.32,5
36663,2025-11-09 14:55:58,46.11,2
36664,2025-11-09 17:54:27,14.67,5
36665,2025-11-09 15:00:09,51.50,2
36666,2025-11-09 12:59:22,69.36,2
36667,2025-11-09 09:36:49,20.46,3
36668,2025-11-09 16:13:59,15.87,5
36669,2025-11-09 10:00:29,9.78,5
36670,2025-11-09 19:51:28,55.79,5
36671,2025-11-09 12:32:42,9.78,2
36672,2025-11-09 08:08:23,9.98,3
36673,2025-11-09 17:52:10,29.84,3
36674,2025-11-09 19:35:01,40.52,5
36675,2025-11-09 17:29:19,40.72,5
36676,2025-11-09 15:13:33,15.87,3
36677,2025-11-09 15:55:12,31.44,5
36678,2025-11-09 21:40:02,25.55,3
36679,2025-11-09 14:56:53,15.37,5
36680,2025-11-09 10:53:16,25.15,5
36681,2025-11-09 09:26:26,10.38,5
36682,2025-11-09 12:09:38,29.34,2
36683,2025-11-09 12:49:04,20.46,2
36684,2025-11-09 10:21:25,60.28,2
36685,2025-11-09 19:39:30,14.67,3
36686,2025-11-09 17:23:38,25.05,3
36687,2025-11-09 16:25:51,34.63,2
36688,2025-11-09 14:02:46,49.90,3
36689,2025-11-09 18:28:14,20.76,2
36690,2025-11-09 19:36:05,15.57,2
36691,2025-11-09 18:36:32,24.95,5
36692,2025-11-09 17:14:59,21.06,2
36693,2025-11-09 12:41:55,66.97,5
36694,2025-11-09 17:41:09,4.99,2
36695,2025-11-09 13:35:33,34.73,2
36696,2025-11-09 08:32:32,19.86,2
36697,2025-11-09 17:43:37,49.40,5
36698,2025-11-09 12:09:00,25.85,3
36699,2025-11-09 12:02:33,65.87,2
36700,2025-11-09 19:19:31,10.18,3
36701,2025-11-09 12:27:34,34.93,5
36702,2025-11-09 16:35:14,60.58,5
36703,2025-11-09 19:10:36,35.83,2
36704,2025-11-09 13:56:31,56.49,2
36705,2025-11-09 17:52:58,5.19,5
36706,2025-11-09 12:32:35,41.22,2
36707,2025-11-09 18:19:49,29.94,5
36708,2025-11-09 17:18:17,14.97,2
36709,2025-11-09 19:13:16,10.18,5
36710,2025-11-09 10:09:59,51.70,5
36711,2025-11-09 11:37:12,40.92,3
36712,2025-11-09 19:03:51,10.98,2
36713,2025-11-09 11:36:01,4.99,3
36714,2025-11-09 20:10:24,14.97,2
36715,2025-11-09 12:23:30,14.97,2
36716,2025-11-09 12:50:26,46.71,5
36717,2025-11-09 12:49:29,31.04,5
36718,2025-11-09 12:16:56,35.43,3
36719,2025-11-09 19:35:56,34.63,2
36720,2025-11-09 18:31:49,44.61,5
36721,2025-11-09 07:20:26,39.92,2
36722,2025-11-09 10:01:13,30.54,3
36723,2025-11-09 12:56:22,40.42,2
36724,2025-11-09 18:43:39,51.90,5
36725,2025-11-09 18:49:17,9.98,3
36726,2025-11-09 16:03:35,54.79,2
36727,2025-11-09 13:48:40,40.32,5
36728,2025-11-09 18:51:36,15.07,2
36729,2025-11-09 17:38:10,9.68,2
36730,2025-11-09 17:29:05,35.33,3
36731,2025-11-09 10:16:09,71.36,2
36732,2025-11-09 12:42:46,49.90,2
36733,2025-11-09 13:53:40,39.72,5
36734,2025-11-09 10:36:04,10.38,3
36735,2025-11-09 06:22:58,14.77,2
36736,2025-11-09 11:47:01,68.57,3
36737,2025-11-09 13:42:25,21.46,2
36738,2025-11-09 17:11:12,20.06,5
36739,2025-11-09 18:57:44,25.35,3
36740,2025-11-09 17:37:37,45.91,2
36741,2025-11-09 19:54:00,37.13,2
36742,2025-11-09 00:50:21,9.98,5
36743,2025-11-09 19:27:43,24.45,5
36744,2025-11-09 18:56:29,24.75,5
36745,2025-11-09 15:27:09,50.90,3
36746,2025-11-09 19:36:05,25.25,5
36747,2025-11-09 13:28:13,19.56,3
36748,2025-11-09 10:09:51,9.98,2
36749,2025-11-09 11:31:49,60.18,2
36750,2025-11-09 12:36:22,19.56,2
36751,2025-11-09 14:00:45,61.48,3
36752,2025-11-09 17:28:59,66.87,5
36753,2025-11-09 20:22:36,9.98,3
36754,2025-11-09 14:00:19,39.42,5
36755,2025-11-09 17:58:10,29.94,2
36756,2025-11-09 13:27:12,9.78,2
36757,2025-11-09 19:15:28,45.51,2
36758,2025-11-09 17:04:11,15.27,5
36759,2025-11-09 19:57:27,49.10,2
36760,2025-11-09 13:53:38,41.82,2
36761,2025-11-09 14:10:24,29.34,2
36762,2025-11-09 19:07:03,19.36,5
36763,2025-11-09 13:07:42,59.48,3
36764,2025-11-09 21:19:53,14.97,3
36765,2025-11-09 17:42:49,5.29,3
36766,2025-11-09 17:17:42,24.65,3
36767,2025-11-09 17:58:41,50.90,5
36768,2025-11-09 18:53:41,56.59,5
36769,2025-11-09 11:52:40,15.57,3
36770,2025-11-09 19:58:25,34.33,5
36771,2025-11-09 11:35:37,46.31,3
36772,2025-11-09 09:22:51,46.41,2
36773,2025-11-09 13:56:23,44.41,3
36774,2025-11-09 13:19:51,25.05,5
36775,2025-11-09 12:55:02,20.56,5
36776,2025-11-09 10:13:00,10.18,2
36777,2025-11-09 18:56:10,4.79,5
36778,2025-11-09 17:31:00,5.09,5
36779,2025-11-09 17:46:40,34.93,2
36780,2025-11-09 06:54:53,21.36,5
36781,2025-11-09 07:05:18,20.46,2
36782,2025-11-09 12:49:58,53.99,5
36783,2025-11-09 14:25:06,41.92,3
36784,2025-11-09 19:01:46,20.96,3
36785,2025-11-09 12:26:23,40.82,5
36786,2025-11-09 16:11:16,55.99,5
36787,2025-11-09 12:24:03,44.71,2
36788,2025-11-09 13:37:54,10.58,2
36789,2025-11-09 02:33:59,9.98,2
36790,2025-11-09 09:12:13,51.50,3
36791,2025-11-09 14:34:18,46.41,3
36792,2025-11-09 12:35:48,14.67,2
36793,2025-11-09 21:36:07,24.95,5
36794,2025-11-09 15:16:46,54.09,3
36795,2025-11-09 12:29:17,20.36,5
36796,2025-11-09 10:44:28,56.09,2
36797,2025-11-09 16:15:11,35.33,5
36798,2025-11-09 07:36:52,15.27,5
36799,2025-11-09 15:16:07,34.83,3
36800,2025-11-09 14:46:32,36.43,2
36801,2025-11-09 12:19:05,14.77,2
36802,2025-11-09 07:49:23,30.64,5
36803,2025-11-09 15:34:11,25.45,5
36804,2025-11-09 19:50:30,29.74,2
36805,2025-11-09 12:01:52,9.78,3
36806,2025-11-09 19:57:22,55.19,3
36807,2025-11-09 17:31:53,25.55,3
36808,2025-11-09 15:18:43,10.38,2
36809,2025-11-09 15:34:00,46.11,2
36810,2025-11-09 17:11:27,9.88,3
36811,2025-11-09 04:07:46,40.92,5
36812,2025-11-09 11:19:03,30.24,5
36813,2025-11-09 19:12:10,14.97,3
36814,2025-11-09 08:23:41,25.25,5
36815,2025-11-09 06:03:38,40.92,2
36816,2025-11-09 17:18:11,35.93,3
36817,2025-11-09 12:00:29,15.17,2
36818,2025-11-09 20:16:46,9.88,2
36819,2025-11-09 10:28:32,40.62,2
36820,2025-11-09 18:36:54,49.40,3
36821,2025-11-09 10:06:02,25.55,5
36822,2025-11-09 07:24:59,37.03,2
36823,2025-11-09 00:56:50,35.53,2
36824,2025-11-09 14:03:27,36.63,2
36825,2025-11-09 12:17:15,24.45,3
36826,2025-11-09 18:36:37,66.87,2
36827,2025-11-09 21:47:37,41.62,3
36828,2025-11-09 15:06:42,16.47,2
36829,2025-11-09 10:36:30,15.97,3
36830,2025-11-09 12:52:29,10.18,2
36831,2025-11-09 19:41:21,29.94,2
36832,2025-11-09 21:34:23,9.98,2
36833,2025-11-09 11:04:56,26.15,5
36834,2025-11-09 12:50:05,30.64,5
36835,2025-11-09 12:18:26,45.01,5
36836,2025-11-09 18:34:51,9.78,2
36837,2025-11-09 11:02:06,51.40,2
36838,2025-11-09 07:33:14,15.57,2
36839,2025-11-09 21:26:34,62.28,5
36840,2025-11-09 17:03:56,41.12,2
36841,2025-11-09 13:40:29,19.66,2
36842,2025-11-09 22:48:43,44.51,3
36843,2025-11-09 18:05:27,55.59,2
36844,2025-11-09 10:21:36,25.25,2
36845,2025-11-09 13:53:25,40.92,2
36846,2025-11-09 15:36:58,30.34,5
36847,2025-11-09 20:40:35,45.01,3
36848,2025-11-09 12:00:40,4.89,5
36849,2025-11-09 05:51:45,34.73,2
36850,2025-11-09 14:21:41,9.88,2
36851,2025-11-09 13:20:54,19.86,3
36852,2025-11-09 19:18:29,44.41,5
36853,2025-11-09 21:55:06,35.43,5
36854,2025-11-09 14:29:57,30.84,5
36855,2025-11-09 15:01:11,5.19,5
36856,2025-11-09 18:51:10,4.79,3
36857,2025-11-09 09:37:33,14.77,5
36858,2025-11-09 14:24:09,14.67,2
36859,2025-11-09 19:21:27,49.40,3
36860,2025-11-09 18:19:08,40.12,2
36861,2025-11-09 12:55:24,49.80,3
36862,2025-11-09 14:45:33,40.52,5
36863,2025-11-09 13:55:48,24.75,2
36864,2025-11-09 17:20:30,41.32,3
36865,2025-11-09 12:46:51,4.89,5
36866,2025-11-09 16:58:23,15.27,5
36867,2025-11-09 10:50:14,30.34,2
36868,2025-11-09 12:43:55,14.67,5
36869,2025-11-09 20:05:33,29.94,3
36870,2025-11-09 11:08:23,4.99,3
36871,2025-11-09 11:55:22,35.93,5
36872,2025-11-09 14:07:00,40.82,3
36873,2025-11-09 13:08:25,50.80,5
36874,2025-11-09 10:24:57,31.34,5
36875,2025-11-09 19:09:01,35.33,5
36876,2025-11-09 19:11:51,20.06,5
36877,2025-11-09 09:27:03,36.23,3
36878,2025-11-09 14:39:29,15.87,5
36879,2025-11-09 17:30:03,46.61,2
36880,2025-11-09 11:40:08,55.19,5
36881,2025-11-09 12:16:53,36.83,2
36882,2025-11-09 18:44:10,34.53,2
36883,2025-11-09 17:16:29,34.93,3
36884,2025-11-09 11:17:17,40.22,3
36885,2025-11-09 14:52:35,54.59,2
36886,2025-11-09 13:07:32,42.32,3
36887,2025-11-09 14:25:31,41.02,5
36888,2025-11-09 10:08:22,20.56,5
36889,2025-11-09 15:32:18,39.12,5
36890,2025-11-09 15:00:05,49.60,3
36891,2025-11-09 14:41:48,39.42,5
36892,2025-11-09 18:27:09,24.75,2
36893,2025-11-09 17:44:28,56.99,2
36894,2025-11-09 12:31:16,66.37,5
36895,2025-11-09 19:34:34,39.72,2
36896,2025-11-09 12:21:33,54.59,2
36897,2025-11-09 20:38:07,35.33,3
36898,2025-11-09 13:06:41,25.55,5
36899,2025-11-09 21:18:57,60.38,2
36900,2025-11-09 14:22:31,20.16,3
36901,2025-11-09 15:40:06,26.45,5
36902,2025-11-09 13:27:59,14.97,5
36903,2025-11-09 17:01:29,45.41,3
36904,2025-11-09 13:36:39,4.89,2
36905,2025-11-09 17:07:49,30.24,3
36906,2025-11-09 17:12:09,36.03,5
36907,2025-11-09 16:06:19,10.98,3
36908,2025-11-09 15:45:13,19.76,5
36909,2025-11-09 18:34:59,40.32,5
36910,2025-11-09 18:29:14,15.57,2
36911,2025-11-09 18:04:17,15.17,3
36912,2025-11-09 19:26:57,14.97,2
36913,2025-11-09 13:03:29,67.47,3
36914,2025-11-09 12:57:41,20.36,5
36915,2025-11-09 06:44:58,4.89,3
36916,2025-11-09 15:04:33,53.99,5
36917,2025-11-09 12:38:39,44.11,3
36918,2025-11-09 06:01:19,4.99,3
36919,2025-11-09 19:45:17,20.56,5
36920,2025-11-09 18:11:07,55.49,2
36921,2025-11-09 12:42:18,25.15,5
36922,2025-11-09 20:30:49,9.98,5
36923,2025-11-09 22:36:45,47.71,5
36924,2025-11-09 18:23:12,35.53,5
36925,2025-11-09 12:55:26,52.00,2
36926,2025-11-09 10:40:53,25.15,5
36927,2025-11-09 17:21:20,19.66,3
36928,2025-11-09 17:54:11,60.88,2
36929,2025-11-09 08:19:25,20.76,2
36930,2025-11-09 16:48:45,63.28,2
36931,2025-11-09 18:59:34,30.74,3
36932,2025-11-09 18:44:55,10.98,2
36933,2025-11-09 20:27:08,30.54,3
36934,2025-11-09 16:38:55,19.96,5
36935,2025-11-09 16:41:48,9.98,5
36936,2025-11-09 09:22:03,4.79,5
36937,2025-11-09 19:15:10,19.26,5
36938,2025-11-09 11:09:14,4.99,5
36939,2025-11-09 12:05:46,45.01,3
36940,2025-11-09 16:42:56,40.12,2
36941,2025-11-09 07:56:18,5.29,3
36942,2025-11-09 12:16:13,51.30,5
36943,2025-11-09 18:49:08,58.98,2
36944,2025-11-09 19:27:07,9.78,2
36945,2025-11-09 21:17:48,4.89,5
36946,2025-11-09 17:25:20,45.51,3
36947,2025-11-09 15:39:59,26.85,5
36948,2025-11-09 12:34:56,30.84,3
36949,2025-11-09 14:20:00,4.89,3
36950,2025-11-09 09:04:43,40.32,2
36951,2025-11-09 10:21:41,10.18,5
36952,2025-11-09 07:19:48,21.36,2
36953,2025-11-09 10:18:17,14.67,5
36954,2025-11-09 14:10:31,30.34,3
36955,2025-11-09 16:23:20,25.65,3
36956,2025-11-09 14:43:45,10.18,2
36957,2025-11-09 14:03:37,29.94,2
36958,2025-11-09 17:26:04,5.29,3
36959,2025-11-09 07:50:34,45.11,5
36960,2025-11-09 12:52:59,14.97,3
36961,2025-11-09 06:18:49,59.98,3
36962,2025-11-09 13:23:35,20.96,2
36963,2025-11-09 18:37:47,20.86,3
36964,2025-11-09 19:13:43,46.11,2
36965,2025-11-09 19:12:12,54.79,5
36966,2025-11-09 19:56:36,29.34,2
36967,2025-11-09 14:21:18,30.54,5
36968,2025-11-09 17:04:57,30.24,5
36969,2025-11-09 18:09:18,4.89,2
36970,2025-11-09 05:45:08,29.44,3
36971,2025-11-09 13:00:24,5.29,2
36972,2025-11-09 12:39:33,20.36,5
36973,2025-11-09 16:03:41,41.52,3
36974,2025-11-09 20:38:02,41.32,5
36975,2025-11-09 10:05:06,47.21,5
36976,2025-11-09 03:18:59,50.80,3
36977,2025-11-09 18:54:05,66.97,2
36978,2025-11-09 21:45:05,20.16,3
36979,2025-11-09 14:55:27,29.64,5
36980,2025-11-09 16:30:30,39.72,2
36981,2025-11-09 19:48:42,39.72,3
36982,2025-11-09 19:47:35,51.10,2
36983,2025-11-09 16:18:58,39.72,5
36984,2025-11-09 11:26:51,10.18,2
36985,2025-11-09 09:24:46,15.57,5
36986,2025-11-09 16:28:14,61.38,2
36987,2025-11-09 16:29:44,56.89,2
36988,2025-11-09 15:33:49,9.98,2
36989,2025-11-09 14:29:35,20.16,2
36990,2025-11-09 11:27:32,29.54,3
36991,2025-11-09 17:26:51,25.25,2
36992,2025-11-09 14:15:03,25.55,3
36993,2025-11-09 06:12:25,15.87,5
36994,2025-11-09 09:57:36,39.22,2
36995,2025-11-09 15:00:54,59.88,5
36996,2025-11-09 19:28:29,56.29,2
36997,2025-11-09 19:31:45,40.82,3
